# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1666059901.551453828811646,0.01237,0.00083,0.00638,0.00514,0.00119,0.00166,0.02756
1666059901.651451110839844,0.00399,0.00033,0.00027,0.00079,0.00000,0.00139,0.00678
1666059901.751452207565308,0.01123,0.00061,0.00046,0.00116,0.00011,0.00464,0.01821
1666059901.851455688476562,0.01018,0.00054,0.00158,0.00060,0.00001,0.00219,0.01511
1666059901.951453924179077,0.01275,0.00061,0.00073,0.00053,0.00332,0.00133,0.01926
1666059902.051453590393066,0.00614,0.00036,0.00102,0.00063,0.00047,0.00136,0.00997
1666059902.151452302932739,0.00569,0.00051,0.00059,0.00084,0.00000,0.00242,0.01005
1666059902.251449108123779,0.00428,0.00033,0.00018,0.00046,0.00080,0.00137,0.00742
1666059902.351450204849243,0.01366,0.00160,0.00186,0.00202,0.00000,0.00321,0.02236
1666059902.451445817947388,0.00722,0.00035,0.00030,0.00044,0.00375,0.00151,0.01357
1666059902.551445245742798,0.01482,0.00068,0.00116,0.00152,0.00151,0.00235,0.02203
1666059902.651444673538208,0.01557,0.00083,0.00101,0.00140,0.00000,0.00231,0.02112
1666059902.751444339752197,0.01076,0.00175,0.00287,0.00224,0.00109,0.00181,0.02052
1666059902.851445436477661,0.01324,0.00103,0.00087,0.00134,0.00046,0.00155,0.01848
1666059902.951445341110229,0.01102,0.00076,0.00121,0.00245,0.00765,0.00238,0.02548
1666059903.051445484161377,0.00446,0.00054,0.00523,0.00137,0.00445,0.00138,0.01742
1666059903.151444435119629,0.00555,0.00040,0.00121,0.00130,0.00387,0.00132,0.01364
1666059903.251443624496460,0.00390,0.00034,0.00275,0.00163,0.00198,0.00155,0.01215
1666059903.351443767547607,0.01370,0.00057,0.00160,0.00196,0.00000,0.00179,0.01962
1666059903.451443195343018,0.00393,0.00036,0.00056,0.00453,0.00023,0.00263,0.01225
1666059903.551445007324219,0.00874,0.00274,0.00090,0.00196,0.00000,0.00173,0.01607
1666059903.651445627212524,0.00979,0.00051,0.00167,0.00262,0.00048,0.00550,0.02056
1666059903.751445055007935,0.00442,0.00032,0.00042,0.00111,0.00114,0.00128,0.00870
1666059903.851445198059082,0.00638,0.00034,0.00089,0.00118,0.00120,0.00137,0.01135
1666059903.951444387435913,0.00374,0.00034,0.00130,0.00107,0.00061,0.00127,0.00833
1666059904.051444530487061,0.00407,0.00061,0.00367,0.00369,0.00000,0.00166,0.01369
1666059904.151443719863892,0.00989,0.00056,0.00120,0.00198,0.00000,0.00220,0.01583
1666059904.251443862915039,0.01367,0.00078,0.00125,0.00153,0.00161,0.00234,0.02120
1666059904.351444005966187,0.01086,0.00085,0.00514,0.00363,0.00134,0.00196,0.02379
1666059904.451444149017334,0.00852,0.00076,0.00470,0.00245,0.00473,0.00140,0.02255
1666059904.551444053649902,0.00638,0.00104,0.00592,0.00245,0.00224,0.00158,0.01960
1666059904.651444196701050,0.00789,0.00035,0.00022,0.00121,0.00181,0.00253,0.01401
1666059904.751443862915039,0.01305,0.00103,0.00262,0.00228,0.00006,0.00235,0.02140
1666059904.851443529129028,0.01043,0.00118,0.00151,0.00124,0.00174,0.00137,0.01748
1666059904.951443910598755,0.00447,0.00043,0.00051,0.00189,0.00001,0.00191,0.00922
1666059905.051444292068481,0.00693,0.00058,0.00157,0.00193,0.00484,0.00232,0.01818
1666059905.151444673538208,0.01193,0.00094,0.00192,0.00624,0.00573,0.00136,0.02811
1666059905.251444578170776,0.00502,0.00035,0.00093,0.00462,0.00441,0.00144,0.01677
1666059905.351444721221924,0.00875,0.00068,0.00116,0.00713,0.00066,0.00162,0.02000
1666059905.451445102691650,0.00897,0.00140,0.00426,0.00643,0.00500,0.00308,0.02915
1666059905.551445007324219,0.01103,0.00082,0.00409,0.00233,0.00098,0.00160,0.02084
1666059905.651445150375366,0.01337,0.00077,0.00285,0.00698,0.00014,0.00161,0.02573
1666059905.751445055007935,0.01223,0.00055,0.00097,0.00194,0.00178,0.00416,0.02163
1666059905.851444244384766,0.01381,0.00066,0.00082,0.00187,0.00186,0.00138,0.02040
1666059905.951444864273071,0.01395,0.00184,0.00304,0.00452,0.01517,0.00355,0.04208
1666059906.051444768905640,0.01236,0.00070,0.00095,0.00510,0.00492,0.00204,0.02607
1666059906.151444911956787,0.00457,0.00046,0.00082,0.00242,0.00000,0.00462,0.01289
1666059906.251444578170776,0.01409,0.00058,0.00051,0.00253,0.00851,0.00198,0.02821
1666059906.351445198059082,0.00668,0.00081,0.00566,0.00501,0.00346,0.00141,0.02303
1666059906.451446056365967,0.01417,0.00078,0.00238,0.00679,0.00255,0.00144,0.02810
1666059906.551445722579956,0.00398,0.00235,0.00284,0.00346,0.00000,0.00147,0.01411
1666059906.651445388793945,0.01661,0.00110,0.01052,0.00456,0.00025,0.00197,0.03502
1666059906.751444339752197,0.00803,0.00048,0.00144,0.00161,0.00003,0.00119,0.01279
1666059906.851448535919189,0.00451,0.00043,0.00081,0.00263,0.00394,0.00321,0.01552
1666059906.951439857482910,0.00657,0.00063,0.00081,0.00526,0.00347,0.00150,0.01824
1666059907.051440477371216,0.00853,0.00082,0.00094,0.00796,0.00150,0.00308,0.02283
1666059907.151439428329468,0.01255,0.00076,0.00207,0.00988,0.00323,0.00148,0.02997
1666059907.251439571380615,0.00812,0.00046,0.00106,0.00220,0.00522,0.00363,0.02069
1666059907.351439237594604,0.02159,0.00153,0.00191,0.00815,0.00013,0.00570,0.03901
1666059907.451439142227173,0.01171,0.00080,0.00102,0.00707,0.00000,0.00224,0.02284
1666059907.551438808441162,0.01139,0.00165,0.00682,0.00175,0.00176,0.00136,0.02473
1666059907.651438236236572,0.01349,0.00067,0.00162,0.00236,0.00000,0.00279,0.02092
1666059907.751438617706299,0.01451,0.00096,0.00140,0.00595,0.00253,0.00144,0.02679
1666059907.851438522338867,0.01434,0.00070,0.00343,0.00167,0.00431,0.00149,0.02594
1666059907.951438665390015,0.01266,0.00061,0.00759,0.00385,0.00327,0.00127,0.02924
1666059908.051438331604004,0.01070,0.00110,0.00958,0.00449,0.00129,0.00145,0.02862
1666059908.151438474655151,0.00519,0.00057,0.00096,0.00726,0.00002,0.00167,0.01567
1666059908.251437902450562,0.00566,0.00041,0.00071,0.00220,0.00000,0.00175,0.01074
1666059908.351437807083130,0.00709,0.00127,0.00121,0.00602,0.00075,0.00233,0.01867
1666059908.451438188552856,0.01084,0.00049,0.00087,0.00268,0.00700,0.00174,0.02361
1666059908.551438331604004,0.00324,0.00041,0.00037,0.00309,0.00000,0.00246,0.00957
1666059908.651438474655151,0.01218,0.00099,0.00132,0.00260,0.00000,0.00149,0.01858
1666059908.751438379287720,0.00711,0.00075,0.00945,0.00323,0.00063,0.00169,0.02287
1666059908.851438283920288,0.01090,0.00048,0.00149,0.00267,0.00751,0.00213,0.02517
1666059908.951437950134277,0.00630,0.00081,0.00376,0.00760,0.00287,0.00151,0.02286
1666059909.051437616348267,0.00854,0.00270,0.00785,0.00212,0.00004,0.00155,0.02280
1666059909.151437759399414,0.01461,0.00060,0.00067,0.00347,0.00428,0.00174,0.02538
1666059909.251437902450562,0.00602,0.00062,0.00732,0.00388,0.00061,0.00146,0.01992
1666059909.351438045501709,0.00712,0.00092,0.00204,0.00169,0.00273,0.00125,0.01575
1666059909.451438665390015,0.01219,0.00088,0.00245,0.00849,0.00245,0.00168,0.02814
1666059909.551438331604004,0.00637,0.00038,0.00115,0.00208,0.00000,0.00134,0.01132
1666059909.651438474655151,0.00320,0.00036,0.00047,0.00284,0.00208,0.00160,0.01055
1666059909.751438140869141,0.01187,0.00071,0.00143,0.00428,0.00317,0.00145,0.02292
1666059909.851437807083130,0.00724,0.00037,0.00098,0.00197,0.00000,0.00126,0.01182
1666059909.951438188552856,0.01301,0.00089,0.00123,0.00322,0.00599,0.00173,0.02607
1666059910.051437854766846,0.00914,0.00081,0.00029,0.00714,0.00142,0.00166,0.02045
1666059910.151437759399414,0.01334,0.00060,0.00035,0.00345,0.00001,0.00148,0.01923
1666059910.251437902450562,0.00677,0.00035,0.00306,0.00171,0.00011,0.00131,0.01332
1666059910.351438045501709,0.01366,0.00108,0.00180,0.00211,0.00344,0.00274,0.02483
1666059910.451437950134277,0.01205,0.00065,0.00335,0.00504,0.00050,0.00325,0.02484
1666059910.551437854766846,0.00934,0.00082,0.00043,0.00589,0.00335,0.00139,0.02122
1666059910.651437997817993,0.01093,0.00079,0.00145,0.00649,0.00000,0.00160,0.02126
1666059910.751437902450562,0.01342,0.00087,0.00142,0.00329,0.00742,0.00134,0.02777
1666059910.851437807083130,0.00530,0.00055,0.00058,0.00360,0.00126,0.00800,0.01929
1666059910.951437234878540,0.00903,0.00054,0.00072,0.00329,0.00796,0.00156,0.02311
1666059911.051437854766846,0.01323,0.00067,0.00106,0.00245,0.00057,0.00198,0.01995
1666059911.151437997817993,0.00901,0.00062,0.00130,0.00511,0.00126,0.00157,0.01886
1666059911.251436948776245,0.00949,0.00039,0.00201,0.00200,0.00262,0.00272,0.01923
1666059911.351436853408813,0.00891,0.00058,0.00101,0.00521,0.00455,0.00259,0.02285
1666059911.451436758041382,0.01033,0.00209,0.00396,0.00317,0.00165,0.00281,0.02402
1666059911.551436662673950,0.01185,0.00053,0.00106,0.00230,0.00062,0.00223,0.01861
1666059911.651450157165527,0.00582,0.00242,0.00580,0.00349,0.00161,0.00298,0.02212
1666059911.751460075378418,0.00643,0.00095,0.00192,0.01012,0.00921,0.00388,0.03251
1666059911.851468324661255,0.01243,0.00068,0.00048,0.00280,0.00235,0.00465,0.02338
1666059911.951476335525513,0.01460,0.00160,0.00531,0.01006,0.00084,0.00172,0.03413
1666059912.051482200622559,0.01124,0.00088,0.00124,0.00372,0.00000,0.00216,0.01924
1666059912.151486873626709,0.00512,0.00037,0.00205,0.00178,0.00177,0.00119,0.01228
1666059912.251490354537964,0.01040,0.00133,0.00292,0.00389,0.00102,0.00165,0.02122
1666059912.351490974426270,0.00514,0.00040,0.00263,0.00408,0.00058,0.00136,0.01419
1666059912.451489210128784,0.01355,0.00081,0.00541,0.00661,0.00221,0.00191,0.03052
1666059912.551490306854248,0.00703,0.00044,0.00058,0.00220,0.00380,0.00215,0.01620
1666059912.651490688323975,0.00501,0.00057,0.00451,0.00951,0.00010,0.00358,0.02327
1666059912.751492261886597,0.01032,0.00044,0.00132,0.00361,0.00304,0.00385,0.02259
1666059912.851494312286377,0.01129,0.00046,0.00360,0.00599,0.00145,0.00154,0.02433
1666059912.951496124267578,0.00467,0.00039,0.00052,0.00262,0.00006,0.00216,0.01043
1666059913.051496744155884,0.00863,0.00091,0.00113,0.00211,0.00051,0.00153,0.01483
1666059913.151497125625610,0.00649,0.00035,0.00131,0.00155,0.00301,0.00212,0.01483
1666059913.251495361328125,0.00590,0.00247,0.00370,0.00158,0.00001,0.00156,0.01523
1666059913.351493120193481,0.00743,0.00048,0.00047,0.00131,0.00483,0.00127,0.01579
1666059913.451491832733154,0.00494,0.00072,0.01143,0.00433,0.00688,0.00206,0.03036
1666059913.551488876342773,0.00625,0.00038,0.00253,0.00215,0.00002,0.00127,0.01262
1666059913.651485919952393,0.00981,0.00057,0.00313,0.00294,0.00212,0.00338,0.02195
1666059913.751484394073486,0.00655,0.00051,0.00167,0.00638,0.00348,0.00300,0.02159
1666059913.851485013961792,0.00777,0.00121,0.00730,0.00287,0.00005,0.00142,0.02062
1666059913.951484441757202,0.01213,0.00067,0.00068,0.00224,0.00063,0.00156,0.01791
1666059914.051484107971191,0.01047,0.00043,0.00061,0.00230,0.00431,0.00177,0.01989
1666059914.151484012603760,0.01012,0.00080,0.00511,0.00326,0.00236,0.00133,0.02299
1666059914.251483678817749,0.00780,0.00072,0.00072,0.00964,0.00084,0.00261,0.02233
1666059914.351483821868896,0.00601,0.00043,0.00082,0.00182,0.00000,0.00291,0.01199
1666059914.451483249664307,0.01192,0.00051,0.00157,0.00216,0.01009,0.00209,0.02834
1666059914.551483154296875,0.00631,0.00045,0.00099,0.00595,0.00000,0.00615,0.01986
1666059914.651483535766602,0.01134,0.00054,0.00073,0.00240,0.00243,0.00494,0.02237
1666059914.751469135284424,0.00767,0.00039,0.00804,0.00247,0.00004,0.00144,0.02006
1666059914.851457834243774,0.01053,0.00045,0.00158,0.00198,0.00165,0.00351,0.01970
1666059914.951450347900391,0.01191,0.00055,0.00085,0.00214,0.00053,0.00169,0.01767
1666059915.051440954208374,0.00519,0.00033,0.00614,0.00195,0.00145,0.00195,0.01701
1666059915.151435613632202,0.01215,0.00076,0.00124,0.00215,0.00587,0.00159,0.02376
1666059915.251429796218872,0.00749,0.00056,0.00581,0.00518,0.00167,0.00235,0.02306
1666059915.351424932479858,0.01655,0.00228,0.00304,0.00680,0.00167,0.00216,0.03251
1666059915.451420307159424,0.00856,0.00063,0.00209,0.00508,0.00000,0.00242,0.01878
1666059915.551416158676147,0.01446,0.00069,0.00040,0.00303,0.00396,0.00266,0.02520
1666059915.651413202285767,0.01326,0.00067,0.00141,0.00201,0.00178,0.00322,0.02235
1666059915.751411437988281,0.01175,0.00049,0.00131,0.00199,0.00514,0.00455,0.02524
1666059915.851409912109375,0.00507,0.00044,0.00107,0.00398,0.00027,0.00288,0.01370
1666059915.951408624649048,0.01149,0.00052,0.00258,0.00167,0.00667,0.00188,0.02481
1666059916.051407814025879,0.00681,0.00036,0.00254,0.00151,0.00365,0.00206,0.01694
1666059916.151406288146973,0.00565,0.00038,0.00139,0.00436,0.00244,0.00160,0.01582
1666059916.251405239105225,0.00996,0.00040,0.00290,0.00272,0.00263,0.00228,0.02088
1666059916.351400852203369,0.01396,0.00094,0.00415,0.00530,0.00005,0.00176,0.02616
1666059916.451398611068726,0.00673,0.00037,0.00047,0.00204,0.00014,0.00232,0.01207
1666059916.551396369934082,0.00471,0.00036,0.00069,0.00159,0.00247,0.00192,0.01175
1666059916.651392459869385,0.01254,0.00056,0.00063,0.00210,0.00000,0.00150,0.01734
1666059916.751391410827637,0.01588,0.00151,0.00065,0.00405,0.00000,0.00319,0.02528
1666059916.851392269134521,0.00423,0.00045,0.00121,0.00247,0.00929,0.00226,0.01991
1666059916.951392412185669,0.00776,0.00265,0.00345,0.00291,0.00097,0.00137,0.01912
1666059917.051392793655396,0.01064,0.00049,0.00115,0.00586,0.00010,0.00186,0.02010
1666059917.151393413543701,0.01279,0.00086,0.00222,0.00692,0.00206,0.00177,0.02662
1666059917.251393556594849,0.00659,0.00074,0.00232,0.00725,0.00371,0.00220,0.02281
1666059917.351393461227417,0.00650,0.00036,0.00163,0.00211,0.00397,0.00143,0.01599
1666059917.451393365859985,0.01091,0.00090,0.01153,0.00637,0.00326,0.00132,0.03429
1666059917.551393508911133,0.00905,0.00098,0.00703,0.00146,0.00296,0.00124,0.02272
1666059917.651393651962280,0.01248,0.00067,0.00095,0.00200,0.00542,0.00194,0.02346
1666059917.751393795013428,0.00802,0.00087,0.00613,0.00259,0.00292,0.00126,0.02179
1666059917.851393699645996,0.01278,0.00055,0.00091,0.00609,0.00387,0.00130,0.02549
1666059917.951393604278564,0.01120,0.00049,0.00114,0.00298,0.00002,0.00393,0.01977
1666059918.051393032073975,0.01192,0.00075,0.00112,0.00366,0.00504,0.00172,0.02422
1666059918.151393413543701,0.01162,0.00115,0.00082,0.00177,0.00178,0.00332,0.02046
1666059918.251392841339111,0.00717,0.00069,0.00140,0.00586,0.00167,0.00229,0.01909
1666059918.351393222808838,0.00451,0.00046,0.00030,0.00512,0.00503,0.00172,0.01714
1666059918.451392889022827,0.01527,0.00062,0.00319,0.00173,0.00540,0.00210,0.02830
1666059918.551392555236816,0.01022,0.00065,0.00062,0.00188,0.00000,0.00124,0.01461
1666059918.651392698287964,0.00879,0.00078,0.00143,0.00640,0.00231,0.00139,0.02110
1666059918.751392364501953,0.00561,0.00038,0.00050,0.00188,0.00002,0.00129,0.00968
1666059918.851392507553101,0.01669,0.00232,0.00688,0.00529,0.00453,0.00321,0.03891
1666059918.951392650604248,0.00520,0.00044,0.00134,0.00252,0.00481,0.00195,0.01625
1666059919.051392555236816,0.00352,0.00033,0.00098,0.00204,0.00298,0.00430,0.01415
1666059919.151392459869385,0.00572,0.00058,0.00228,0.00681,0.00319,0.00146,0.02004
1666059919.251393079757690,0.00926,0.00044,0.00207,0.00241,0.00000,0.00154,0.01572
1666059919.351392507553101,0.00725,0.00042,0.00058,0.00254,0.00013,0.00580,0.01672
1666059919.451391935348511,0.01324,0.00073,0.00210,0.00263,0.00099,0.00610,0.02578
1666059919.551392316818237,0.00848,0.00039,0.00204,0.00096,0.00431,0.00164,0.01781
1666059919.651393175125122,0.00712,0.00058,0.00402,0.00527,0.00182,0.00201,0.02082
1666059919.751393318176270,0.01327,0.00093,0.00580,0.00845,0.00869,0.00179,0.03893
1666059919.851393461227417,0.00554,0.00038,0.00056,0.00156,0.00004,0.00167,0.00976
1666059919.951393365859985,0.01297,0.00077,0.00104,0.00210,0.00004,0.00351,0.02043
1666059920.051393270492554,0.00556,0.00220,0.00298,0.00151,0.00163,0.00156,0.01545
1666059920.151393413543701,0.00857,0.00216,0.00655,0.00133,0.00012,0.00153,0.02027
1666059920.251394033432007,0.00535,0.00042,0.00048,0.00146,0.00130,0.00223,0.01124
1666059920.351393938064575,0.00561,0.00065,0.00263,0.00269,0.00000,0.00377,0.01536
1666059920.451393842697144,0.00485,0.00033,0.00027,0.00077,0.00681,0.00252,0.01555
1666059920.551393985748291,0.01137,0.00058,0.00206,0.00184,0.00005,0.00185,0.01776
1666059920.651394128799438,0.00629,0.00067,0.00167,0.00189,0.00817,0.00145,0.02015
1666059920.751394510269165,0.01323,0.00088,0.00227,0.00192,0.00176,0.00552,0.02558
1666059920.851394176483154,0.01178,0.00043,0.00095,0.00100,0.00060,0.00229,0.01704
1666059920.951385021209717,0.00339,0.00034,0.00099,0.00105,0.00000,0.00126,0.00705
1666059921.051375865936279,0.00809,0.00140,0.00432,0.00408,0.00079,0.00212,0.02080
1666059921.151367664337158,0.00711,0.00060,0.00658,0.00126,0.00010,0.00145,0.01711
1666059921.251358270645142,0.00856,0.00038,0.00048,0.00084,0.00071,0.00138,0.01234
1666059921.351349592208862,0.00630,0.00063,0.00385,0.00477,0.00224,0.00246,0.02025
1666059921.451342821121216,0.00626,0.00055,0.00274,0.00076,0.00000,0.00272,0.01303
1666059921.551336526870728,0.00841,0.00073,0.00071,0.00162,0.00990,0.00148,0.02285
1666059921.651333570480347,0.01332,0.00049,0.00251,0.00147,0.00005,0.00390,0.02173
1666059921.751329898834229,0.00856,0.00260,0.00261,0.00109,0.00090,0.00139,0.01715
1666059921.851325750350952,0.01029,0.00074,0.00743,0.00125,0.00227,0.00154,0.02352
1666059921.951323270797729,0.01273,0.00057,0.00201,0.00118,0.00015,0.00168,0.01833
1666059922.051321744918823,0.01127,0.00065,0.00104,0.00220,0.00143,0.00486,0.02145
1666059922.151315212249756,0.00916,0.00042,0.00097,0.00323,0.00000,0.00191,0.01569
1666059922.251313686370850,0.00960,0.00195,0.00053,0.00229,0.00209,0.00188,0.01834
1666059922.351313352584839,0.00607,0.00073,0.00184,0.00249,0.00647,0.00179,0.01938
1666059922.451308727264404,0.01533,0.00061,0.00121,0.00171,0.00394,0.00289,0.02569
1666059922.551313638687134,0.01341,0.00070,0.00048,0.00216,0.00356,0.00151,0.02182
1666059922.651318550109863,0.01537,0.00039,0.00226,0.00312,0.00000,0.00241,0.02355
1666059922.751313924789429,0.00502,0.00045,0.00152,0.00546,0.00022,0.00220,0.01486
1666059922.851328134536743,0.00691,0.00074,0.00121,0.00392,0.00722,0.00435,0.02436
1666059922.951331615447998,0.01206,0.00039,0.00108,0.00117,0.00301,0.00154,0.01925
1666059923.051328182220459,0.01267,0.00065,0.00069,0.00187,0.00021,0.00364,0.01973
1666059923.151341199874878,0.02014,0.00221,0.00183,0.00644,0.00246,0.00484,0.03792
1666059923.251350164413452,0.01702,0.00104,0.00045,0.00212,0.00779,0.00203,0.03046
1666059923.351361751556396,0.00972,0.00060,0.00028,0.00293,0.00000,0.00529,0.01883
1666059923.451368093490601,0.00520,0.00047,0.00052,0.00527,0.00350,0.00164,0.01660
1666059923.551374673843384,0.01296,0.00056,0.00283,0.00178,0.00663,0.00160,0.02637
1666059923.651380300521851,0.01463,0.00064,0.00152,0.00643,0.00195,0.00186,0.02703
1666059923.751384735107422,0.00480,0.00038,0.00153,0.00267,0.00059,0.00206,0.01202
1666059923.851390600204468,0.00332,0.00040,0.00157,0.00591,0.00111,0.00201,0.01431
1666059923.951396703720093,0.01520,0.00072,0.00608,0.00227,0.00054,0.00194,0.02676
1666059924.051395177841187,0.00649,0.00073,0.00364,0.00581,0.00197,0.00251,0.02116
1666059924.151396274566650,0.00336,0.00036,0.00267,0.00425,0.00071,0.00165,0.01300
1666059924.251399278640747,0.01209,0.00058,0.00161,0.00507,0.00610,0.00221,0.02766
1666059924.351400136947632,0.01344,0.00086,0.01028,0.00208,0.00137,0.00360,0.03162
1666059924.451403141021729,0.00562,0.00067,0.00118,0.00630,0.00255,0.00202,0.01833
1666059924.551404953002930,0.01491,0.00065,0.00061,0.00591,0.00321,0.00156,0.02685
1666059924.651405096054077,0.00856,0.00035,0.00045,0.00200,0.00083,0.00395,0.01614
1666059924.751405000686646,0.01292,0.00071,0.00345,0.00138,0.00608,0.00194,0.02649
1666059924.851402997970581,0.01454,0.00091,0.00335,0.00254,0.00094,0.00183,0.02411
1666059924.951400995254517,0.00784,0.00060,0.00282,0.00696,0.00075,0.00156,0.02053
1666059925.051398992538452,0.01065,0.00279,0.00372,0.00194,0.00144,0.00147,0.02202
1666059925.151398897171021,0.00829,0.00050,0.00145,0.00221,0.00022,0.00181,0.01447
1666059925.251399993896484,0.00991,0.00268,0.00164,0.00318,0.00001,0.00431,0.02173
1666059925.351401090621948,0.01498,0.00053,0.00018,0.00145,0.00592,0.00196,0.02503
1666059925.451400279998779,0.01273,0.00064,0.00081,0.00448,0.00051,0.00608,0.02525
1666059925.551401615142822,0.02176,0.00090,0.00063,0.00164,0.00480,0.00336,0.03309
1666059925.651393890380859,0.00712,0.00140,0.01179,0.00394,0.00252,0.00192,0.02868
1666059925.751388549804688,0.01309,0.00039,0.00143,0.00126,0.00002,0.00138,0.01758
1666059925.851388931274414,0.01783,0.00077,0.00176,0.00135,0.00000,0.00161,0.02332
1666059925.951384305953979,0.01609,0.00220,0.00854,0.00127,0.00212,0.00353,0.03374
1666059926.051385641098022,0.00828,0.00059,0.00016,0.00259,0.00000,0.00499,0.01661
1666059926.151384830474854,0.00399,0.00070,0.00008,0.00373,0.00135,0.00370,0.01356
1666059926.251381635665894,0.01065,0.00058,0.00120,0.00155,0.00387,0.00234,0.02019
1666059926.351381778717041,0.01338,0.00060,0.00056,0.00135,0.00067,0.00329,0.01985
1666059926.451381683349609,0.00749,0.00044,0.00038,0.00108,0.00011,0.00402,0.01352
1666059926.551380634307861,0.01359,0.00065,0.00112,0.00104,0.00315,0.00144,0.02100
1666059926.651385307312012,0.01051,0.00258,0.00077,0.00175,0.00008,0.00260,0.01830
1666059926.751392841339111,0.00699,0.00274,0.00222,0.00135,0.00145,0.00185,0.01659
1666059926.851401090621948,0.00486,0.00052,0.00346,0.00097,0.00322,0.00216,0.01519
1666059926.951408386230469,0.00691,0.00035,0.00025,0.00105,0.00573,0.00167,0.01595
1666059927.051418781280518,0.00387,0.00036,0.00066,0.00491,0.00265,0.00296,0.01541
1666059927.151427507400513,0.00384,0.00075,0.00491,0.00113,0.00103,0.00147,0.01313
1666059927.251433849334717,0.00958,0.00041,0.00040,0.00078,0.00000,0.00155,0.01273
1666059927.351440429687500,0.01623,0.00072,0.00087,0.00071,0.00533,0.00268,0.02654
1666059927.451447963714600,0.01299,0.00051,0.00047,0.00155,0.00011,0.00167,0.01730
1666059927.551456451416016,0.01853,0.00166,0.00294,0.00809,0.00404,0.00571,0.04096
1666059927.651465892791748,0.00766,0.00075,0.00367,0.00564,0.00254,0.00302,0.02329
1666059927.751474142074585,0.01417,0.00095,0.00181,0.00452,0.00231,0.00477,0.02854
1666059927.851483583450317,0.00781,0.00060,0.00174,0.00537,0.00153,0.00216,0.01922
1666059927.951492547988892,0.00687,0.00087,0.00405,0.00166,0.00000,0.00194,0.01538
1666059928.051500558853149,0.00696,0.00050,0.00060,0.00139,0.00638,0.00166,0.01749
1666059928.151506900787354,0.00706,0.00062,0.00179,0.00746,0.00224,0.00161,0.02078
1666059928.251512289047241,0.00824,0.00080,0.00120,0.00697,0.00038,0.00498,0.02257
1666059928.351517677307129,0.00981,0.00265,0.00379,0.00158,0.00101,0.00141,0.02025
1666059928.451522827148438,0.01314,0.00086,0.00086,0.00120,0.00042,0.00161,0.01809
1666059928.551528692245483,0.00409,0.00035,0.00105,0.00122,0.00127,0.00174,0.00971
1666059928.651534318923950,0.01631,0.00050,0.00045,0.00154,0.00556,0.00169,0.02606
1666059928.751539945602417,0.00660,0.00070,0.00048,0.00316,0.00000,0.00545,0.01638
1666059928.851544141769409,0.00404,0.00055,0.00054,0.00158,0.00128,0.00494,0.01293
1666059928.951545715332031,0.01108,0.00073,0.00014,0.00173,0.00260,0.00253,0.01881
1666059929.051545619964600,0.00457,0.00102,0.00201,0.00387,0.00242,0.00142,0.01530
1666059929.151545047760010,0.01044,0.00112,0.00014,0.00276,0.00238,0.00636,0.02320
1666059929.251542568206787,0.00566,0.00072,0.00035,0.00365,0.00059,0.00602,0.01700
1666059929.351539134979248,0.00410,0.00035,0.00002,0.00134,0.00072,0.00202,0.00854
1666059929.451535940170288,0.00304,0.00049,0.00002,0.00676,0.00140,0.00177,0.01348
1666059929.551529407501221,0.01188,0.00086,0.00204,0.00417,0.00246,0.00227,0.02369
1666059929.651528120040894,0.00677,0.00057,0.00003,0.00241,0.00022,0.00179,0.01179
1666059929.751527070999146,0.00257,0.00035,0.00020,0.00188,0.00030,0.00234,0.00764
1666059929.851526260375977,0.00625,0.00073,0.00003,0.00392,0.00020,0.00622,0.01736
1666059929.951525926589966,0.00919,0.00060,0.00002,0.00297,0.00000,0.00473,0.01752
1666059930.051525592803955,0.00408,0.00063,0.00003,0.00634,0.00116,0.00519,0.01743
1666059930.151525735855103,0.00661,0.00038,0.00002,0.00160,0.00009,0.00201,0.01073
1666059930.251525402069092,0.00429,0.00035,0.00002,0.00175,0.00023,0.00161,0.00825
1666059930.351525306701660,0.00348,0.00051,0.00002,0.00305,0.00012,0.00288,0.01007
1666059930.451525449752808,0.01138,0.00267,0.00134,0.00919,0.00086,0.00564,0.03109
1666059930.551525354385376,0.00887,0.00061,0.00004,0.00307,0.00018,0.00211,0.01489
1666059930.651525259017944,0.00449,0.00039,0.00002,0.00164,0.00010,0.00157,0.00821
1666059930.751525163650513,0.00593,0.00091,0.00186,0.00582,0.00033,0.00238,0.01723
1666059930.851525068283081,0.00247,0.00033,0.00002,0.00165,0.00020,0.00162,0.00629
1666059930.951525211334229,0.01060,0.00122,0.00052,0.00321,0.00027,0.00183,0.01765
1666059931.051525115966797,0.00902,0.00072,0.00006,0.00304,0.00011,0.00140,0.01434
1666059931.151525020599365,0.00772,0.00048,0.00002,0.00197,0.00000,0.00209,0.01228
1666059931.251524925231934,0.00528,0.00040,0.00002,0.00159,0.00015,0.00136,0.00880
1666059931.351524829864502,0.01099,0.00063,0.00015,0.00220,0.00010,0.00167,0.01575
1666059931.451524972915649,0.00422,0.00051,0.00002,0.00275,0.00030,0.00217,0.00998
1666059931.551524877548218,0.00911,0.00136,0.00004,0.00261,0.00007,0.00176,0.01495
1666059931.651525020599365,0.00889,0.00036,0.00019,0.00184,0.00027,0.00190,0.01345
1666059931.751524925231934,0.00610,0.00148,0.00008,0.00930,0.00044,0.00299,0.02039
