# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1664954860.852975606918335,0.00753,0.00064,0.00193,0.00069,0.00095,0.00228,0.01403
1664954860.952960252761841,0.01083,0.00054,0.00258,0.00066,0.00010,0.00389,0.01859
1664954861.052943468093872,0.00681,0.00034,0.00044,0.00049,0.00059,0.00380,0.01248
1664954861.152936220169067,0.00668,0.00039,0.00134,0.00041,0.00329,0.00235,0.01448
1664954861.252931594848633,0.01001,0.00033,0.00038,0.00059,0.00020,0.00230,0.01382
1664954861.352925777435303,0.01283,0.00051,0.00059,0.00077,0.00021,0.00242,0.01733
1664954861.452902555465698,0.01015,0.00138,0.00087,0.00066,0.00252,0.00600,0.02158
1664954861.552875280380249,0.01665,0.00040,0.00261,0.00078,0.00145,0.00263,0.02452
1664954861.652852296829224,0.04166,0.00093,0.00115,0.00066,0.00001,0.00300,0.04741
1664954861.752833127975464,0.00732,0.00126,0.00075,0.00037,0.00020,0.00452,0.01442
1664954861.852817296981812,0.02013,0.00035,0.00102,0.00035,0.00126,0.00320,0.02631
1664954861.952804327011108,0.00898,0.00031,0.00039,0.00026,0.00256,0.00228,0.01478
1664954862.052795648574829,0.04550,0.00126,0.00136,0.00155,0.00289,0.00323,0.05579
1664954862.152796268463135,0.00806,0.00035,0.00063,0.00040,0.00021,0.00223,0.01189
1664954862.252795934677124,0.01758,0.00048,0.00188,0.00038,0.00039,0.00278,0.02349
1664954862.352796316146851,0.03021,0.00038,0.00155,0.00031,0.00143,0.00385,0.03773
1664954862.452796459197998,0.00680,0.00092,0.00095,0.00104,0.00192,0.00266,0.01428
1664954862.552796602249146,0.01791,0.00034,0.00167,0.00027,0.00000,0.00254,0.02272
1664954862.652796745300293,0.01486,0.00055,0.00131,0.00017,0.00109,0.00260,0.02058
1664954862.752797365188599,0.00615,0.00044,0.00091,0.00028,0.00114,0.00441,0.01334
1664954862.852797269821167,0.00602,0.00030,0.00072,0.00021,0.00040,0.00237,0.01002
1664954862.952797651290894,0.00711,0.00030,0.00104,0.00025,0.00202,0.00323,0.01395
1664954863.052797555923462,0.01436,0.00048,0.00111,0.00040,0.00000,0.00250,0.01885
1664954863.152797937393188,0.00983,0.00033,0.00089,0.00028,0.00053,0.00215,0.01401
1664954863.252797603607178,0.00736,0.00043,0.00047,0.00043,0.00500,0.00730,0.02099
1664954863.352797508239746,0.00625,0.00032,0.00073,0.00070,0.00198,0.00324,0.01322
1664954863.452797651290894,0.00477,0.00134,0.00441,0.00082,0.00130,0.00238,0.01501
1664954863.552797555923462,0.00915,0.00033,0.00096,0.00031,0.00156,0.00229,0.01460
1664954863.652797937393188,0.00845,0.00033,0.00073,0.00035,0.00126,0.00221,0.01331
1664954863.752798080444336,0.01128,0.00042,0.00052,0.00056,0.00028,0.00232,0.01539
1664954863.852797985076904,0.01886,0.00044,0.00082,0.00069,0.00034,0.00342,0.02458
1664954863.952798128128052,0.00632,0.00045,0.00430,0.00063,0.00118,0.00309,0.01597
1664954864.052798032760620,0.00835,0.00032,0.00090,0.00026,0.00663,0.00252,0.01899
1664954864.152798652648926,0.00412,0.00033,0.00104,0.00066,0.00103,0.00343,0.01061
1664954864.252799034118652,0.00459,0.00039,0.00059,0.00080,0.00268,0.00469,0.01373
1664954864.352799177169800,0.00586,0.00034,0.00026,0.00048,0.00016,0.00242,0.00953
1664954864.452799558639526,0.00554,0.00063,0.00271,0.00174,0.00238,0.00335,0.01635
1664954864.552800655364990,0.00837,0.00033,0.00094,0.00039,0.00006,0.00217,0.01226
1664954864.652800559997559,0.00746,0.00042,0.00496,0.00080,0.00021,0.00244,0.01630
1664954864.752800464630127,0.00996,0.00033,0.00076,0.00033,0.00159,0.00260,0.01557
1664954864.852800130844116,0.00909,0.00050,0.00230,0.00174,0.00131,0.00417,0.01911
1664954864.952800750732422,0.00633,0.00037,0.00079,0.00041,0.00034,0.00302,0.01125
1664954865.052800893783569,0.01429,0.00044,0.00060,0.00031,0.00219,0.00230,0.02014
1664954865.152800321578979,0.01110,0.00032,0.00090,0.00026,0.00034,0.00238,0.01529
1664954865.252800703048706,0.00998,0.00037,0.00080,0.00019,0.00000,0.00226,0.01361
1664954865.352800607681274,0.01377,0.00086,0.00117,0.00022,0.00354,0.00240,0.02197
1664954865.452800750732422,0.01946,0.00044,0.00135,0.00025,0.00054,0.00229,0.02433
1664954865.552800893783569,0.01122,0.00032,0.00062,0.00027,0.00000,0.00242,0.01485
1664954865.652802705764771,0.01436,0.00044,0.00075,0.00032,0.00350,0.00399,0.02336
1664954865.752803087234497,0.01145,0.00055,0.00177,0.00065,0.00005,0.00264,0.01711
1664954865.852803468704224,0.01175,0.00058,0.00270,0.00095,0.00204,0.00234,0.02036
1664954865.952803850173950,0.00541,0.00030,0.00041,0.00039,0.00062,0.00250,0.00963
1664954866.052803754806519,0.00736,0.00032,0.00064,0.00051,0.00080,0.00299,0.01263
1664954866.152804374694824,0.00614,0.00035,0.00048,0.00063,0.00000,0.00245,0.01005
1664954866.252804756164551,0.00896,0.00057,0.00188,0.00074,0.00553,0.00225,0.01993
1664954866.352806329727173,0.00713,0.00032,0.00093,0.00088,0.00088,0.00213,0.01227
1664954866.452806234359741,0.01283,0.00063,0.00130,0.00389,0.00247,0.00231,0.02344
1664954866.552806138992310,0.01326,0.00068,0.00098,0.00244,0.00392,0.00415,0.02543
1664954866.652806520462036,0.01388,0.00043,0.00005,0.00299,0.00167,0.00265,0.02167
1664954866.752806663513184,0.01426,0.00120,0.00088,0.00774,0.00513,0.00298,0.03220
1664954866.852806806564331,0.01129,0.00034,0.00234,0.00266,0.00369,0.00379,0.02410
1664954866.952806949615479,0.01083,0.00059,0.00164,0.00171,0.00236,0.00266,0.01979
1664954867.052806854248047,0.00623,0.00036,0.00056,0.00143,0.00044,0.00218,0.01119
1664954867.152806997299194,0.00495,0.00115,0.00133,0.00151,0.00264,0.00243,0.01401
1664954867.252807378768921,0.00759,0.00033,0.00097,0.00112,0.00454,0.00219,0.01674
1664954867.352807521820068,0.00757,0.00034,0.00027,0.00145,0.00078,0.00267,0.01308
1664954867.452807664871216,0.01593,0.00101,0.00142,0.00350,0.00076,0.00636,0.02898
1664954867.552808046340942,0.02113,0.00092,0.00083,0.00221,0.00287,0.00398,0.03195
1664954867.652808666229248,0.00831,0.00040,0.00231,0.00307,0.00022,0.00233,0.01664
1664954867.752808570861816,0.00703,0.00032,0.00128,0.00137,0.00321,0.00228,0.01550
1664954867.852808713912964,0.01104,0.00063,0.00176,0.00229,0.00000,0.00540,0.02113
1664954867.952808856964111,0.01260,0.00085,0.00237,0.00163,0.00144,0.00258,0.02147
1664954868.052809000015259,0.00977,0.00037,0.00063,0.00082,0.00363,0.00235,0.01756
1664954868.152809619903564,0.00548,0.00032,0.00177,0.00101,0.00053,0.00266,0.01178
1664954868.252809524536133,0.00760,0.00034,0.00083,0.00063,0.00035,0.00216,0.01190
1664954868.352809429168701,0.01975,0.00052,0.00260,0.00079,0.00247,0.00248,0.02862
1664954868.452809572219849,0.00869,0.00032,0.00055,0.00104,0.00001,0.00416,0.01477
1664954868.552809476852417,0.01231,0.00032,0.00053,0.00048,0.00038,0.00215,0.01617
1664954868.652809858322144,0.00522,0.00051,0.00082,0.00090,0.00930,0.00317,0.01992
1664954868.752810001373291,0.00631,0.00032,0.00036,0.00079,0.00073,0.00226,0.01076
1664954868.852809906005859,0.00916,0.00078,0.00331,0.00123,0.00034,0.00413,0.01895
1664954868.952810525894165,0.01162,0.00049,0.00103,0.00096,0.00055,0.00232,0.01698
1664954869.052810430526733,0.00509,0.00034,0.00059,0.00113,0.00163,0.00309,0.01187
1664954869.152729034423828,0.00997,0.00044,0.00082,0.00118,0.00000,0.00309,0.01550
1664954869.252642869949341,0.00947,0.00054,0.00335,0.00175,0.00124,0.00388,0.02024
1664954869.352589368820190,0.00777,0.00033,0.00127,0.00070,0.00034,0.00235,0.01276
1664954869.452546119689941,0.00744,0.00050,0.00131,0.00151,0.00466,0.00264,0.01805
1664954869.552517652511597,0.00544,0.00034,0.00045,0.00058,0.00038,0.00241,0.00960
1664954869.652492761611938,0.00757,0.00110,0.00266,0.00060,0.00253,0.00247,0.01692
1664954869.752468824386597,0.00609,0.00033,0.00162,0.00153,0.00000,0.00428,0.01385
1664954869.852448463439941,0.01189,0.00035,0.00134,0.00044,0.00036,0.00226,0.01665
1664954869.952430725097656,0.01176,0.00034,0.00061,0.00029,0.00003,0.00228,0.01531
1664954870.052412986755371,0.00715,0.00033,0.00025,0.00029,0.00138,0.00254,0.01195
1664954870.152401208877563,0.00837,0.00039,0.00068,0.00044,0.00152,0.00356,0.01496
1664954870.252393722534180,0.01180,0.00034,0.00116,0.00056,0.00000,0.00308,0.01694
1664954870.352388143539429,0.00876,0.00033,0.00175,0.00062,0.00106,0.00276,0.01528
1664954870.452384233474731,0.01257,0.00066,0.00675,0.00180,0.00525,0.00398,0.03101
1664954870.552381992340088,0.00717,0.00054,0.00090,0.00111,0.00277,0.00443,0.01692
1664954870.652379751205444,0.00462,0.00035,0.00025,0.00080,0.00037,0.00381,0.01021
1664954870.752383232116699,0.00980,0.00035,0.00075,0.00114,0.00016,0.00466,0.01685
1664954870.852401494979858,0.00839,0.00037,0.00189,0.00059,0.00025,0.00277,0.01427
1664954870.952417135238647,0.00862,0.00066,0.00101,0.00092,0.00266,0.00741,0.02128
1664954871.052429914474487,0.00581,0.00040,0.00076,0.00076,0.00226,0.00420,0.01419
1664954871.152435302734375,0.01108,0.00042,0.00052,0.00050,0.00332,0.00346,0.01931
1664954871.252434968948364,0.00413,0.00034,0.00091,0.00139,0.00054,0.00398,0.01129
1664954871.352434635162354,0.01132,0.00035,0.00096,0.00050,0.00075,0.00233,0.01622
1664954871.452435016632080,0.00480,0.00033,0.00033,0.00056,0.00208,0.00264,0.01075
1664954871.552435398101807,0.00567,0.00173,0.00253,0.00071,0.00117,0.00235,0.01417
1664954871.652436017990112,0.01859,0.00163,0.00175,0.00283,0.00624,0.00495,0.03600
1664954871.752436399459839,0.00661,0.00033,0.00104,0.00068,0.00310,0.00239,0.01415
1664954871.852436304092407,0.00873,0.00087,0.00073,0.00092,0.00101,0.00245,0.01470
1664954871.952436208724976,0.00827,0.00048,0.00205,0.00249,0.00086,0.00260,0.01675
1664954872.052436113357544,0.00941,0.00034,0.00259,0.00077,0.00124,0.00228,0.01664
1664954872.152436494827271,0.00778,0.00038,0.00145,0.00070,0.00072,0.00225,0.01327
1664954872.252436399459839,0.00612,0.00045,0.00198,0.00196,0.00104,0.01116,0.02271
1664954872.352436304092407,0.01575,0.00085,0.00180,0.00066,0.00021,0.00311,0.02239
1664954872.452436685562134,0.00812,0.00034,0.00195,0.00038,0.00010,0.00262,0.01350
1664954872.552436590194702,0.00658,0.00035,0.00044,0.00048,0.00171,0.00671,0.01627
1664954872.652437210083008,0.01461,0.00050,0.00093,0.00049,0.00017,0.00307,0.01977
1664954872.752437114715576,0.00478,0.00035,0.00037,0.00038,0.00003,0.00516,0.01107
1664954872.852436542510986,0.00531,0.00034,0.00070,0.00024,0.00002,0.00220,0.00881
1664954872.952437639236450,0.00698,0.00031,0.00311,0.00032,0.00147,0.00278,0.01497
1664954873.052437782287598,0.01223,0.00111,0.00240,0.00026,0.00394,0.00767,0.02762
1664954873.152438163757324,0.00634,0.00049,0.00386,0.00022,0.00197,0.00232,0.01521
1664954873.252438545227051,0.00589,0.00030,0.00116,0.00018,0.00133,0.00343,0.01229
1664954873.352438449859619,0.02007,0.00043,0.00053,0.00021,0.00091,0.00274,0.02490
1664954873.452438592910767,0.01294,0.00089,0.00410,0.00167,0.00291,0.00295,0.02545
1664954873.552439212799072,0.01010,0.00052,0.00245,0.00063,0.00000,0.00241,0.01612
1664954873.652439355850220,0.00648,0.00035,0.00289,0.00216,0.00018,0.00223,0.01429
1664954873.752438783645630,0.01034,0.00034,0.00093,0.00030,0.00187,0.00202,0.01581
1664954873.852438926696777,0.01729,0.00047,0.00092,0.00059,0.00000,0.00219,0.02146
1664954873.952439546585083,0.01802,0.00087,0.00451,0.00114,0.00000,0.00276,0.02731
1664954874.052487611770630,0.01364,0.00035,0.00040,0.00033,0.00009,0.00266,0.01747
1664954874.152564764022827,0.00808,0.00049,0.00253,0.00087,0.00039,0.00403,0.01640
1664954874.252618074417114,0.00896,0.00045,0.00064,0.00031,0.00182,0.00228,0.01446
1664954874.352649450302124,0.01479,0.00040,0.00203,0.00036,0.00000,0.00264,0.02022
1664954874.452671051025391,0.01706,0.00033,0.00030,0.00035,0.00021,0.00364,0.02189
1664954874.552688598632812,0.00621,0.00030,0.00025,0.00162,0.00048,0.00251,0.01137
1664954874.652702093124390,0.00700,0.00041,0.00084,0.00032,0.00258,0.00358,0.01473
1664954874.752712726593018,0.00545,0.00031,0.00031,0.00032,0.00000,0.00217,0.00857
1664954874.852720499038696,0.01630,0.00041,0.00053,0.00031,0.00040,0.00298,0.02094
1664954874.952726840972900,0.00517,0.00032,0.00062,0.00025,0.00027,0.00208,0.00872
1664954875.052730321884155,0.00699,0.00031,0.00142,0.00019,0.00213,0.00205,0.01310
1664954875.152733564376831,0.00953,0.00032,0.00131,0.00035,0.00072,0.00206,0.01430
1664954875.252737045288086,0.00730,0.00060,0.00051,0.00045,0.00004,0.00247,0.01137
1664954875.352741956710815,0.01675,0.00045,0.00076,0.00038,0.00169,0.00362,0.02366
1664954875.452746868133545,0.01650,0.00153,0.00149,0.00128,0.00350,0.00443,0.02873
1664954875.552751541137695,0.00881,0.00031,0.00076,0.00050,0.00070,0.00201,0.01310
1664954875.652757883071899,0.00974,0.00033,0.00055,0.00053,0.00034,0.00221,0.01370
1664954875.752764225006104,0.00959,0.00041,0.00035,0.00062,0.00159,0.00262,0.01520
1664954875.852771759033203,0.00562,0.00034,0.00052,0.00056,0.00312,0.00207,0.01223
1664954875.952780008316040,0.00750,0.00033,0.00034,0.00091,0.00169,0.00256,0.01333
1664954876.052785873413086,0.00835,0.00033,0.00050,0.00105,0.00040,0.00203,0.01267
1664954876.152786016464233,0.00920,0.00038,0.00061,0.00093,0.00000,0.00237,0.01348
1664954876.252785921096802,0.00800,0.00189,0.00062,0.00086,0.00000,0.00249,0.01387
1664954876.352785587310791,0.00718,0.00038,0.00083,0.00068,0.00000,0.00233,0.01141
1664954876.452785968780518,0.00779,0.00033,0.00053,0.00057,0.00121,0.00299,0.01342
1664954876.552785873413086,0.00709,0.00175,0.00105,0.00056,0.00078,0.00224,0.01346
1664954876.652786254882812,0.01483,0.00038,0.00045,0.00050,0.00045,0.00328,0.01990
1664954876.752786397933960,0.01661,0.00031,0.00023,0.00085,0.00124,0.00232,0.02155
1664954876.852786302566528,0.00919,0.00162,0.00057,0.00062,0.00279,0.00224,0.01702
1664954876.952786207199097,0.02804,0.00061,0.00080,0.00262,0.00061,0.00390,0.03658
1664954877.052785873413086,0.00481,0.00034,0.00112,0.00061,0.00079,0.00232,0.00999
1664954877.153255224227905,0.01159,0.00046,0.00073,0.00098,0.00127,0.00404,0.01907
1664954877.253255367279053,0.00736,0.00072,0.00070,0.00142,0.00681,0.00603,0.02305
1664954877.353255271911621,0.00928,0.00033,0.00089,0.00077,0.00000,0.00211,0.01338
1664954877.453255653381348,0.00434,0.00036,0.00183,0.00070,0.00000,0.00216,0.00938
1664954877.553255081176758,0.00935,0.00048,0.00093,0.00256,0.00015,0.00262,0.01610
1664954877.653255462646484,0.00439,0.00030,0.00038,0.00051,0.00076,0.00211,0.00844
1664954877.753255605697632,0.00804,0.00034,0.00088,0.00040,0.00010,0.00211,0.01187
1664954877.853254795074463,0.01048,0.00039,0.00292,0.00049,0.00122,0.00242,0.01792
1664954877.953254938125610,0.00414,0.00045,0.00109,0.00048,0.00233,0.00232,0.01080
1664954878.053255081176758,0.01847,0.00040,0.00118,0.00040,0.00305,0.00320,0.02670
1664954878.153254985809326,0.00689,0.00053,0.00090,0.00050,0.00003,0.00222,0.01107
1664954878.253255128860474,0.00866,0.00033,0.00038,0.00051,0.00008,0.00224,0.01221
1664954878.353255033493042,0.00748,0.00031,0.00055,0.00039,0.00000,0.00219,0.01092
1664954878.453255653381348,0.00707,0.00032,0.00053,0.00036,0.00173,0.00266,0.01268
1664954878.553255319595337,0.00748,0.00100,0.00019,0.00072,0.00000,0.00523,0.01462
1664954878.653255701065063,0.01129,0.00038,0.00134,0.00030,0.00107,0.00227,0.01665
1664954878.753255367279053,0.01213,0.00059,0.00655,0.00049,0.00000,0.00284,0.02259
1664954878.853255510330200,0.00727,0.00029,0.00044,0.00030,0.00155,0.00257,0.01242
1664954878.953255653381348,0.00865,0.00033,0.00063,0.00035,0.00103,0.00209,0.01309
1664954879.053255319595337,0.00997,0.00036,0.00037,0.00040,0.00047,0.00228,0.01385
1664954879.153255224227905,0.00822,0.00056,0.00036,0.00035,0.00358,0.00236,0.01543
1664954879.253255128860474,0.00949,0.00036,0.00043,0.00058,0.00070,0.00227,0.01383
1664954879.353255271911621,0.00720,0.00038,0.00097,0.00079,0.00003,0.00277,0.01215
1664954879.453255653381348,0.01639,0.00046,0.00096,0.00056,0.00091,0.00250,0.02178
1664954879.553255319595337,0.00895,0.00051,0.00053,0.00053,0.00000,0.00322,0.01374
1664954879.653255701065063,0.00942,0.00037,0.00117,0.00046,0.00021,0.00260,0.01423
1664954879.753255605697632,0.01512,0.00040,0.00043,0.00049,0.00023,0.00285,0.01953
1664954879.853255510330200,0.00796,0.00047,0.00178,0.00241,0.00227,0.00258,0.01747
1664954879.953255653381348,0.00437,0.00037,0.00084,0.00074,0.00001,0.00366,0.00999
1664954880.053255558013916,0.00385,0.00033,0.00066,0.00117,0.00081,0.00378,0.01061
1664954880.153255462646484,0.01074,0.00053,0.00045,0.00276,0.00581,0.00239,0.02268
1664954880.253255367279053,0.00653,0.00047,0.00188,0.00253,0.00197,0.00452,0.01790
1664954880.353255033493042,0.01126,0.00049,0.00142,0.00143,0.00063,0.00326,0.01849
1664954880.453255891799927,0.00843,0.00059,0.00166,0.00113,0.00007,0.00223,0.01412
1664954880.553255796432495,0.00893,0.00131,0.00121,0.00344,0.00418,0.00257,0.02164
1664954880.653255701065063,0.00439,0.00038,0.00166,0.00390,0.00473,0.00280,0.01786
1664954880.753255128860474,0.00739,0.00036,0.00118,0.00118,0.00313,0.00243,0.01567
1664954880.853255033493042,0.00854,0.00035,0.00265,0.00152,0.00130,0.00222,0.01659
1664954880.953255414962769,0.01374,0.00052,0.00088,0.00113,0.00264,0.00220,0.02111
1664954881.053255081176758,0.00421,0.00032,0.00012,0.00168,0.00000,0.00372,0.01005
1664954881.153255224227905,0.00991,0.00033,0.00051,0.00068,0.00048,0.00242,0.01434
1664954881.253255367279053,0.01085,0.00054,0.00310,0.00287,0.00484,0.00259,0.02480
1664954881.353255033493042,0.00937,0.00035,0.00025,0.00135,0.00019,0.00304,0.01455
1664954881.453255176544189,0.00810,0.00030,0.00070,0.00036,0.00094,0.00207,0.01247
1664954881.553255558013916,0.01219,0.00034,0.00063,0.00133,0.00026,0.00246,0.01721
1664954881.653255462646484,0.00763,0.00031,0.00106,0.00020,0.00007,0.00233,0.01160
1664954881.753255128860474,0.00895,0.00099,0.00175,0.00017,0.00002,0.00283,0.01470
1664954881.853255033493042,0.00811,0.00031,0.00068,0.00017,0.00167,0.00211,0.01306
1664954881.953255176544189,0.00736,0.00044,0.00055,0.00033,0.00008,0.00254,0.01130
1664954882.053255081176758,0.00605,0.00031,0.00036,0.00025,0.00338,0.00374,0.01409
1664954882.153255224227905,0.00993,0.00031,0.00038,0.00047,0.00009,0.00223,0.01341
1664954882.253254890441895,0.00799,0.00032,0.00057,0.00041,0.00011,0.00215,0.01155
1664954882.353254556655884,0.02073,0.00064,0.00129,0.00049,0.00000,0.00297,0.02612
1664954882.453254938125610,0.00692,0.00098,0.00074,0.00035,0.00313,0.00238,0.01450
1664954882.553254842758179,0.00505,0.00029,0.00012,0.00042,0.00112,0.00300,0.01000
1664954882.653254985809326,0.00429,0.00074,0.00009,0.00048,0.00022,0.00355,0.00938
1664954882.753254890441895,0.00855,0.00034,0.00060,0.00044,0.00005,0.00225,0.01223
1664954882.853255033493042,0.00583,0.00032,0.00047,0.00041,0.00157,0.00324,0.01185
1664954882.953255176544189,0.00594,0.00040,0.00157,0.00219,0.00311,0.00237,0.01559
1664954883.053254842758179,0.00637,0.00034,0.00095,0.00054,0.00040,0.00235,0.01095
1664954883.153147935867310,0.01009,0.00036,0.00039,0.00051,0.00005,0.00341,0.01481
1664954883.253064393997192,0.00555,0.00033,0.00024,0.00043,0.00111,0.00221,0.00988
1664954883.352996349334717,0.00793,0.00032,0.00046,0.00048,0.00008,0.00232,0.01161
1664954883.452946662902832,0.00669,0.00031,0.00032,0.00047,0.00089,0.00216,0.01085
1664954883.552911520004272,0.00673,0.00044,0.00360,0.00069,0.00190,0.00249,0.01586
1664954883.652882575988770,0.00559,0.00032,0.00051,0.00056,0.00253,0.00425,0.01377
1664954883.752863168716431,0.00527,0.00033,0.00082,0.00057,0.00003,0.00223,0.00926
1664954883.852851390838623,0.02200,0.00037,0.00228,0.00041,0.00195,0.00243,0.02944
1664954883.952842950820923,0.00670,0.00034,0.00030,0.00064,0.00007,0.00270,0.01076
1664954884.052834510803223,0.01212,0.00161,0.00196,0.00258,0.00045,0.00976,0.02849
1664954884.152827262878418,0.01090,0.00057,0.00104,0.00053,0.00408,0.00237,0.01950
1664954884.252819299697876,0.01053,0.00042,0.00039,0.00087,0.00140,0.00257,0.01618
1664954884.352815628051758,0.00408,0.00031,0.00077,0.00068,0.00103,0.00261,0.00947
1664954884.452813625335693,0.00888,0.00035,0.00058,0.00071,0.00053,0.00242,0.01347
1664954884.552814960479736,0.00671,0.00076,0.00105,0.00205,0.00040,0.00328,0.01424
1664954884.652820587158203,0.00915,0.00033,0.00068,0.00051,0.00074,0.00274,0.01414
1664954884.752827405929565,0.02465,0.00155,0.00093,0.00194,0.00000,0.00935,0.03842
1664954884.852834463119507,0.00412,0.00030,0.00074,0.00041,0.00143,0.00313,0.01013
1664954884.952845573425293,0.00516,0.00035,0.00128,0.00077,0.00562,0.00244,0.01561
1664954885.052856206893921,0.00567,0.00034,0.00064,0.00040,0.00024,0.00218,0.00947
1664954885.152859210968018,0.01760,0.00099,0.00231,0.00118,0.00009,0.00311,0.02527
1664954885.252859354019165,0.00449,0.00031,0.00094,0.00160,0.00115,0.00236,0.01085
1664954885.352859258651733,0.01130,0.00037,0.00043,0.00150,0.00683,0.00359,0.02403
1664954885.452859401702881,0.00431,0.00035,0.00057,0.00060,0.00121,0.00218,0.00922
1664954885.552859306335449,0.00393,0.00031,0.00037,0.00079,0.00200,0.00451,0.01190
1664954885.652859449386597,0.00821,0.00075,0.00295,0.00119,0.00156,0.00645,0.02111
1664954885.752859115600586,0.01084,0.00064,0.00113,0.00092,0.00051,0.00249,0.01654
1664954885.852859020233154,0.00705,0.00031,0.00130,0.00105,0.00157,0.00390,0.01518
1664954885.952859163284302,0.01083,0.00069,0.00123,0.00083,0.00000,0.00365,0.01724
1664954886.052858829498291,0.00912,0.00033,0.00019,0.00075,0.00014,0.00230,0.01283
1664954886.152859210968018,0.01344,0.00060,0.00069,0.00109,0.00362,0.00328,0.02271
1664954886.252859115600586,0.00997,0.00034,0.00027,0.00107,0.00226,0.00275,0.01666
1664954886.352859020233154,0.00662,0.00034,0.00050,0.00135,0.00005,0.00232,0.01119
1664954886.452859163284302,0.00743,0.00034,0.00062,0.00135,0.00080,0.00348,0.01401
1664954886.552859067916870,0.00428,0.00036,0.00090,0.00215,0.00186,0.00248,0.01204
1664954886.652859687805176,0.00501,0.00080,0.00150,0.00273,0.00004,0.00351,0.01359
1664954886.752859592437744,0.01300,0.00049,0.00082,0.00204,0.00005,0.00470,0.02110
1664954886.852859497070312,0.00435,0.00035,0.00085,0.00137,0.00134,0.00711,0.01539
1664954886.952859401702881,0.01618,0.00050,0.00201,0.00176,0.00636,0.00216,0.02896
1664954887.052859067916870,0.01840,0.00065,0.00159,0.00242,0.00133,0.00280,0.02720
1664954887.152859926223755,0.00592,0.00046,0.00051,0.00147,0.00000,0.00236,0.01073
1664954887.252859592437744,0.00528,0.00035,0.00058,0.00160,0.00203,0.00250,0.01234
1664954887.352859258651733,0.00394,0.00031,0.00019,0.00145,0.00038,0.00212,0.00838
1664954887.452859163284302,0.00703,0.00033,0.00104,0.00148,0.00104,0.00219,0.01312
1664954887.552923679351807,0.00524,0.00035,0.00077,0.00134,0.00175,0.00225,0.01170
1664954887.653034925460815,0.00907,0.00046,0.00228,0.00476,0.00053,0.00373,0.02082
1664954887.753124952316284,0.00538,0.00038,0.00044,0.00168,0.00227,0.00257,0.01273
1664954887.853198528289795,0.00525,0.00034,0.00041,0.00150,0.00549,0.00234,0.01533
1664954887.953251600265503,0.00607,0.00033,0.00056,0.00181,0.00042,0.00222,0.01142
1664954888.053282976150513,0.00561,0.00035,0.00038,0.00176,0.00241,0.00398,0.01449
1664954888.153302192687988,0.00543,0.00077,0.00392,0.00465,0.00155,0.00327,0.01959
1664954888.253310918807983,0.00529,0.00051,0.00160,0.00353,0.00001,0.00215,0.01309
1664954888.353310346603394,0.00418,0.00032,0.00029,0.00134,0.00094,0.00344,0.01051
1664954888.453300237655640,0.00495,0.00036,0.00047,0.00158,0.00085,0.00210,0.01031
1664954888.553291559219360,0.01253,0.00033,0.00066,0.00154,0.00077,0.00302,0.01885
1664954888.653287410736084,0.00584,0.00034,0.00221,0.00144,0.00275,0.00235,0.01493
1664954888.753285884857178,0.01195,0.00064,0.00040,0.00492,0.00007,0.00315,0.02114
1664954888.853283405303955,0.01295,0.00055,0.00067,0.00242,0.00024,0.00263,0.01946
1664954888.953284025192261,0.01347,0.00053,0.00075,0.00191,0.00031,0.00271,0.01968
1664954889.053287267684937,0.00704,0.00033,0.00064,0.00142,0.00108,0.00230,0.01279
1664954889.153288125991821,0.00459,0.00083,0.00059,0.00387,0.00019,0.00244,0.01251
1664954889.253289937973022,0.00697,0.00034,0.00030,0.00081,0.00035,0.00253,0.01130
1664954889.353292465209961,0.01919,0.00057,0.00168,0.00088,0.00187,0.00289,0.02708
1664954889.453298091888428,0.00850,0.00072,0.00168,0.00362,0.00014,0.00387,0.01853
1664954889.553303003311157,0.00897,0.00063,0.00798,0.00145,0.00061,0.00295,0.02258
1664954889.653303146362305,0.00863,0.00052,0.00012,0.00110,0.00856,0.00240,0.02132
1664954889.753302812576294,0.00641,0.00043,0.00113,0.00271,0.00489,0.00296,0.01853
1664954889.853302955627441,0.00405,0.00033,0.00073,0.00100,0.00031,0.00214,0.00854
1664954889.953303098678589,0.00551,0.00032,0.00070,0.00100,0.00005,0.00247,0.01005
1664954890.053303003311157,0.00500,0.00033,0.00118,0.00145,0.00281,0.00398,0.01474
1664954890.153303384780884,0.00691,0.00037,0.00163,0.00100,0.00161,0.00241,0.01393
1664954890.253303289413452,0.00670,0.00032,0.00096,0.00115,0.00021,0.00210,0.01144
1664954890.353303194046021,0.01213,0.00081,0.00383,0.00134,0.00674,0.00235,0.02720
1664954890.453303337097168,0.00857,0.00048,0.00107,0.00147,0.00121,0.00211,0.01491
1664954890.553303241729736,0.00986,0.00037,0.00041,0.00145,0.00057,0.00243,0.01508
1664954890.653303146362305,0.02576,0.00284,0.00171,0.00770,0.00415,0.00647,0.04863
1664954890.753303050994873,0.00469,0.00033,0.00006,0.00112,0.00021,0.00221,0.00863
1664954890.853302955627441,0.00552,0.00033,0.00194,0.00119,0.00510,0.00236,0.01643
1664954890.953302860260010,0.00951,0.00095,0.00051,0.00141,0.00000,0.00257,0.01495
1664954891.053303003311157,0.00662,0.00037,0.00066,0.00280,0.00057,0.00236,0.01339
